x1 y1 z1 x2 y2 z2 radius R G B time type 
0.0000 0.0000 -0.0000 0.1474 0.0659 -0.9869 0.1048 1.0000 0.0000 0.0000 0.8883 1.0000 
0.1474 0.0659 -0.9869 0.2017 0.1724 -1.8283 0.1048 1.0000 0.0000 0.0000 1.6467 1.0000 
0.2017 0.1724 -1.8283 0.2915 0.2574 -2.8206 0.1048 1.0000 0.0000 0.0000 2.5434 1.0000 
0.2915 0.2574 -2.8206 0.3072 0.2692 -2.9653 0.1048 1.0000 0.0000 0.0000 2.6746 1.0000 
0.3072 0.2692 -2.9653 0.4104 0.2809 -3.9599 0.1048 1.0000 0.0000 0.0000 3.5765 1.0000 
0.4104 0.2809 -3.9599 0.4347 0.2943 -4.1954 0.1048 1.0000 0.0000 0.0000 3.7910 1.0000 
0.4347 0.2943 -4.1954 0.6581 0.3148 -5.1002 0.1048 1.0000 0.0000 0.0000 4.6369 1.0000 
0.6581 0.3148 -5.1002 0.7157 0.3645 -6.0130 0.1048 1.0000 0.0000 0.0000 5.4720 1.0000 
0.7157 0.3645 -6.0130 0.7637 0.3364 -7.0115 0.1048 1.0000 0.0000 0.0000 6.3882 1.0000 
0.7637 0.3364 -7.0115 0.7663 0.3342 -7.0754 0.1048 1.0000 0.0000 0.0000 6.4471 1.0000 
0.7663 0.3342 -7.0754 0.7273 0.3228 -7.9388 0.1048 1.0000 0.0000 0.0000 7.2431 1.0000 
0.7273 0.3228 -7.9388 0.6282 0.2903 -8.8919 0.1048 1.0000 0.0000 0.0000 8.1304 1.0000 
0.6282 0.2903 -8.8919 0.5592 0.2013 -9.7900 0.1048 1.0000 0.0000 0.0000 8.9720 1.0000 
0.5592 0.2013 -9.7900 0.5190 0.0803 -10.7741 0.1048 1.0000 0.0000 0.0000 9.8995 1.0000 
0.5190 0.0803 -10.7741 0.4502 -0.0256 -11.7409 0.1048 1.0000 0.0000 0.0000 10.8154 1.0000 
0.4502 -0.0256 -11.7409 0.5159 -0.0210 -12.7387 0.1048 1.0000 0.0000 0.0000 11.7598 1.0000 
0.5159 -0.0210 -12.7387 0.5243 -0.0160 -12.8784 0.1048 1.0000 0.0000 0.0000 11.8924 1.0000 
0.5243 -0.0160 -12.8784 0.5350 0.0107 -13.6568 0.1048 1.0000 0.0000 0.0000 12.6322 1.0000 
0.5350 0.0107 -13.6568 0.3535 0.0917 -14.6369 0.1048 1.0000 0.0000 0.0000 13.5864 1.0000 
0.3535 0.0917 -14.6369 0.3289 0.0981 -14.7568 0.1048 1.0000 0.0000 0.0000 13.7036 1.0000 
0.3289 0.0981 -14.7568 0.1695 0.0513 -15.7429 0.1048 1.0000 0.0000 0.0000 14.6636 1.0000 
0.1695 0.0513 -15.7429 0.1603 0.0469 -15.8065 0.1048 1.0000 0.0000 0.0000 14.7256 1.0000 
0.1603 0.0469 -15.8065 0.0619 0.0341 -16.5856 0.1048 1.0000 0.0000 0.0000 15.4835 1.0000 
0.0619 0.0341 -16.5856 -0.0142 0.1360 -17.5775 0.1048 1.0000 0.0000 0.0000 16.4532 1.0000 
-0.0142 0.1360 -17.5775 -0.0172 0.1366 -17.6117 0.1048 1.0000 0.0000 0.0000 16.4866 1.0000 
-0.0172 0.1366 -17.6117 0.0901 0.1622 -18.6056 0.1048 1.0000 0.0000 0.0000 17.4618 1.0000 
0.0901 0.1622 -18.6056 0.0938 0.1630 -18.6394 0.1048 1.0000 0.0000 0.0000 17.4951 1.0000 
0.0938 0.1630 -18.6394 0.1664 0.0588 -19.6313 0.1048 1.0000 0.0000 0.0000 18.4759 1.0000 
0.1664 0.0588 -19.6313 0.1689 0.0561 -19.6577 0.1048 1.0000 0.0000 0.0000 18.5021 1.0000 
0.1689 0.0561 -19.6577 0.1961 0.0571 -20.6573 0.1048 1.0000 0.0000 0.0000 19.4885 1.0000 
0.1961 0.0571 -20.6573 0.1965 0.0571 -20.6701 0.1048 1.0000 0.0000 0.0000 19.5012 1.0000 
0.1965 0.0571 -20.6701 0.1783 -0.0478 -21.6499 0.1048 1.0000 0.0000 0.0000 20.4789 1.0000 
0.1783 -0.0478 -21.6499 0.2275 -0.1636 -22.6382 0.1048 1.0000 0.0000 0.0000 21.4726 1.0000 
0.2275 -0.1636 -22.6382 0.2413 -0.1424 -23.5140 0.1048 1.0000 0.0000 0.0000 22.3513 1.0000 
0.2413 -0.1424 -23.5140 0.2081 -0.1077 -24.3276 0.1048 1.0000 0.0000 0.0000 23.1725 1.0000 
0.2081 -0.1077 -24.3276 0.1527 0.0065 -25.3195 0.1048 1.0000 0.0000 0.0000 24.1854 1.0000 
0.1527 0.0065 -25.3195 0.1506 0.0114 -25.3567 0.1048 1.0000 0.0000 0.0000 24.2235 1.0000 
0.1506 0.0114 -25.3567 0.2853 0.2539 -26.3173 0.1048 1.0000 0.0000 0.0000 25.2423 1.0000 
0.2853 0.2539 -26.3173 0.1637 0.5590 -27.2116 0.1048 1.0000 0.0000 0.0000 26.2185 1.0000 
0.1637 0.5590 -27.2116 -0.1637 0.7041 -28.1452 0.1048 1.0000 0.0000 0.0000 27.2490 1.0000 
-0.1637 0.7041 -28.1452 -0.2165 0.7223 -28.2562 0.1048 1.0000 0.0000 0.0000 27.3774 1.0000 
-0.2165 0.7223 -28.2562 -0.5960 1.0192 -29.0972 0.1048 1.0000 0.0000 0.0000 28.3827 1.0000 
-0.5960 1.0192 -29.0972 -0.9600 1.3034 -29.9128 0.1048 1.0000 0.0000 0.0000 29.3603 1.0000 
-0.9600 1.3034 -29.9128 -1.1506 1.1990 -30.8889 0.1048 1.0000 0.0000 0.0000 30.4093 1.0000 
-1.1506 1.1990 -30.8889 -1.1567 1.1946 -30.9257 0.1048 1.0000 0.0000 0.0000 30.4487 1.0000 
-1.1567 1.1946 -30.9257 -1.0320 1.0803 -31.9112 0.1048 1.0000 0.0000 0.0000 31.5042 1.0000 
-1.0320 1.0803 -31.9112 -1.0289 1.0785 -31.9316 0.1048 1.0000 0.0000 0.0000 31.5261 1.0000 
-1.0289 1.0785 -31.9316 -1.0187 0.9484 -32.9230 0.1048 1.0000 0.0000 0.0000 32.5880 1.0000 
-1.0187 0.9484 -32.9230 -1.0185 0.9465 -32.9381 0.1048 1.0000 0.0000 0.0000 32.6043 1.0000 
-1.0185 0.9465 -32.9381 -1.1089 0.6730 -33.8958 0.1048 1.0000 0.0000 0.0000 33.6727 1.0000 
-1.1089 0.6730 -33.8958 -1.1137 0.6591 -33.9375 0.1048 1.0000 0.0000 0.0000 33.7202 1.0000 
-1.1137 0.6591 -33.9375 -1.2716 0.4194 -34.7331 0.1048 1.0000 0.0000 0.0000 34.6292 1.0000 
-1.2716 0.4194 -34.7331 -1.2699 0.0167 -35.6177 0.1048 1.0000 0.0000 0.0000 35.6796 1.0000 
-1.2699 0.0167 -35.6177 -1.1493 -0.3389 -36.4482 0.1048 1.0000 0.0000 0.0000 36.6702 1.0000 
-1.1493 -0.3389 -36.4482 -1.1638 -0.4548 -37.4414 0.1048 1.0000 0.0000 0.0000 37.7636 1.0000 
-1.1638 -0.4548 -37.4414 -1.1609 -0.4614 -37.5887 0.1048 1.0000 0.0000 0.0000 37.9254 1.0000 
-1.1609 -0.4614 -37.5887 -1.1337 -0.5909 -38.5799 0.1048 1.0000 0.0000 0.0000 39.0265 1.0000 
-1.1337 -0.5909 -38.5799 -1.1309 -0.5952 -38.6189 0.1048 1.0000 0.0000 0.0000 39.0700 1.0000 
-1.1309 -0.5952 -38.6189 -1.2518 -0.5717 -39.4307 0.1048 1.0000 0.0000 0.0000 39.9795 1.0000 
-1.2518 -0.5717 -39.4307 -1.3759 -0.6198 -40.4115 0.1048 1.0000 0.0000 0.0000 41.0822 1.0000 
-1.3759 -0.6198 -40.4115 -1.5065 -0.6562 -41.4023 0.1048 1.0000 0.0000 0.0000 42.2032 1.0000 
-1.5065 -0.6562 -41.4023 -1.5066 -0.6562 -41.4026 0.1048 1.0000 0.0000 0.0000 42.2036 1.0000 
-1.5066 -0.6562 -41.4026 -1.5957 -0.7131 -42.3134 0.1048 1.0000 0.0000 0.0000 43.2377 1.0000 
-1.5957 -0.7131 -42.3134 -1.5853 -0.7655 -43.3120 0.1048 1.0000 0.0000 0.0000 44.3725 1.0000 
-1.5853 -0.7655 -43.3120 -1.5830 -0.7685 -43.4030 0.1048 1.0000 0.0000 0.0000 44.4763 1.0000 
-1.5830 -0.7685 -43.4030 -1.5986 -0.6688 -44.3772 0.1048 1.0000 0.0000 0.0000 45.5955 1.0000 
-1.5986 -0.6688 -44.3772 -1.5809 -0.6875 -45.3363 0.1048 1.0000 0.0000 0.0000 46.6988 1.0000 
-1.5809 -0.6875 -45.3363 -1.6954 -0.9045 -46.3057 0.1048 1.0000 0.0000 0.0000 47.8561 1.0000 
-1.6954 -0.9045 -46.3057 -1.6954 -0.9046 -46.3059 0.1048 1.0000 0.0000 0.0000 47.8563 1.0000 
-1.6954 -0.9046 -46.3059 -1.6673 -0.9131 -47.2257 0.1048 1.0000 0.0000 0.0000 48.9281 1.0000 
-1.6673 -0.9131 -47.2257 -1.5974 -1.0118 -48.2184 0.1048 1.0000 0.0000 0.0000 50.1001 1.0000 
-1.5974 -1.0118 -48.2184 -1.5947 -1.0171 -48.2685 0.1048 1.0000 0.0000 0.0000 50.1594 1.0000 
-1.5947 -1.0171 -48.2685 -1.6881 -1.1465 -49.1695 0.1048 1.0000 0.0000 0.0000 51.2391 1.0000 
-1.6881 -1.1465 -49.1695 -1.7019 -1.2654 -50.1544 0.1048 1.0000 0.0000 0.0000 52.4171 1.0000 
-1.7019 -1.2654 -50.1544 -1.9130 -1.0821 -51.1145 0.1048 1.0000 0.0000 0.0000 53.6125 1.0000 
-1.9130 -1.0821 -51.1145 -1.9399 -1.0584 -51.2355 0.1048 1.0000 0.0000 0.0000 53.7640 1.0000 
-1.9399 -1.0584 -51.2355 -2.0211 -0.9273 -52.2236 0.1048 1.0000 0.0000 0.0000 54.9685 1.0000 
-2.0211 -0.9273 -52.2236 -2.0212 -0.9272 -52.2243 0.1048 1.0000 0.0000 0.0000 54.9695 1.0000 
-2.0212 -0.9272 -52.2243 -2.0805 -0.9351 -53.2225 0.1048 1.0000 0.0000 0.0000 56.1823 1.0000 
-2.0805 -0.9351 -53.2225 -2.0806 -0.9351 -53.2241 0.1048 1.0000 0.0000 0.0000 56.1842 1.0000 
-2.0806 -0.9351 -53.2241 -2.1646 -0.9409 -54.2205 0.1048 1.0000 0.0000 0.0000 57.4054 1.0000 
-2.1646 -0.9409 -54.2205 -2.1679 -0.9397 -54.2588 0.1048 1.0000 0.0000 0.0000 57.4525 1.0000 
-2.1679 -0.9397 -54.2588 -2.0608 -0.9503 -55.2530 0.1048 1.0000 0.0000 0.0000 58.6825 1.0000 
-2.0608 -0.9503 -55.2530 -2.0541 -0.9410 -55.3823 0.1048 1.0000 0.0000 0.0000 58.8428 1.0000 
-2.0541 -0.9410 -55.3823 -2.1290 -0.9497 -56.3478 0.1048 1.0000 0.0000 0.0000 60.0433 1.0000 
-2.1290 -0.9497 -56.3478 -2.1740 -0.9643 -57.3467 0.1048 1.0000 0.0000 0.0000 61.2915 1.0000 
-2.1740 -0.9643 -57.3467 -2.1754 -0.9650 -57.3795 0.1048 1.0000 0.0000 0.0000 61.3326 1.0000 
-2.1754 -0.9650 -57.3795 -2.2456 -0.9481 -58.2957 0.1048 1.0000 0.0000 0.0000 62.4879 1.0000 
-2.2456 -0.9481 -58.2957 -2.3138 -0.9530 -59.2934 0.1048 1.0000 0.0000 0.0000 63.7535 1.0000 
-2.3138 -0.9530 -59.2934 -2.3139 -0.9543 -59.3459 0.1048 1.0000 0.0000 0.0000 63.8203 1.0000 
-2.3139 -0.9543 -59.3459 -2.3321 -0.9782 -60.3455 0.1048 1.0000 0.0000 0.0000 65.0955 1.0000 
-2.3321 -0.9782 -60.3455 -2.3319 -0.9763 -60.4128 0.1048 1.0000 0.0000 0.0000 65.1818 1.0000 
-2.3319 -0.9763 -60.4128 -2.0874 -0.6244 -61.3163 0.1048 1.0000 0.0000 0.0000 66.4669 1.0000 
-2.0874 -0.6244 -61.3163 -2.0731 -0.6055 -61.3818 0.1048 1.0000 0.0000 0.0000 66.5567 1.0000 
-2.0731 -0.6055 -61.3818 -1.8783 -0.4286 -62.2529 0.1048 1.0000 0.0000 0.0000 67.7348 1.0000 
-1.8783 -0.4286 -62.2529 -1.9025 -0.3004 -63.2443 0.1048 1.0000 0.0000 0.0000 69.0386 1.0000 
-1.9025 -0.3004 -63.2443 -1.9122 -0.2837 -63.4011 0.1048 1.0000 0.0000 0.0000 69.2455 1.0000 
-1.9122 -0.2837 -63.4011 -1.9354 -0.4889 -64.3740 0.1048 1.0000 0.0000 0.0000 70.5533 1.0000 
-1.9354 -0.4889 -64.3740 -1.9204 -0.6998 -65.3514 0.1048 1.0000 0.0000 0.0000 71.8782 1.0000 
-1.9204 -0.6998 -65.3514 -1.9194 -0.7085 -65.4113 0.1048 1.0000 0.0000 0.0000 71.9588 1.0000 
-1.9194 -0.7085 -65.4113 -1.8202 -0.9433 -66.3783 0.1048 1.0000 0.0000 0.0000 73.2942 1.0000 
-1.8202 -0.9433 -66.3783 -1.8155 -0.9606 -66.4458 0.1048 1.0000 0.0000 0.0000 73.3879 1.0000 
-1.8155 -0.9606 -66.4458 -1.7764 -0.7646 -67.4257 0.1048 1.0000 0.0000 0.0000 74.7342 1.0000 
-1.7764 -0.7646 -67.4257 -1.7763 -0.7639 -67.4291 0.1048 1.0000 0.0000 0.0000 74.7389 1.0000 
-1.7763 -0.7639 -67.4291 -1.8137 -0.6967 -68.3446 0.1048 1.0000 0.0000 0.0000 75.9849 1.0000 
-1.8137 -0.6967 -68.3446 -1.8236 -0.6200 -69.2020 0.1048 1.0000 0.0000 0.0000 77.1605 1.0000 
-1.8236 -0.6200 -69.2020 -1.7376 -0.6277 -70.0911 0.1048 1.0000 0.0000 0.0000 78.3887 1.0000 
-1.7376 -0.6277 -70.0911 -1.6438 -0.5502 -71.0837 0.1048 1.0000 0.0000 0.0000 79.7737 1.0000 
-1.6438 -0.5502 -71.0837 -1.6412 -0.5476 -71.1166 0.1048 1.0000 0.0000 0.0000 79.8198 1.0000 
-1.6412 -0.5476 -71.1166 -1.5244 -0.4711 -72.1068 0.1048 1.0000 0.0000 0.0000 81.2161 1.0000 
-1.5244 -0.4711 -72.1068 -1.5229 -0.4700 -72.1212 0.1048 1.0000 0.0000 0.0000 81.2364 1.0000 
-1.5229 -0.4700 -72.1212 -1.4342 -0.2782 -73.0986 0.1048 1.0000 0.0000 0.0000 82.6440 1.0000 
-1.4342 -0.2782 -73.0986 -1.4211 -0.2583 -73.1824 0.1048 1.0000 0.0000 0.0000 82.7671 1.0000 
-1.4211 -0.2583 -73.1824 -1.2416 -0.0801 -74.1294 0.1048 1.0000 0.0000 0.0000 84.1588 1.0000 
-1.2416 -0.0801 -74.1294 -1.1026 0.0893 -75.0699 0.1048 1.0000 0.0000 0.0000 85.5406 1.0000 
-1.1026 0.0893 -75.0699 -0.9791 0.2709 -76.0455 0.1048 1.0000 0.0000 0.0000 86.9829 1.0000 
-0.9791 0.2709 -76.0455 -0.9668 0.2866 -76.1574 0.1048 1.0000 0.0000 0.0000 87.1476 1.0000 
-0.9668 0.2866 -76.1574 -0.8464 0.3015 -76.9867 0.1048 1.0000 0.0000 0.0000 88.3668 1.0000 
-0.8464 0.3015 -76.9867 -0.6913 0.3034 -77.9511 0.1048 1.0000 0.0000 0.0000 89.7983 1.0000 
-0.6913 0.3034 -77.9511 -0.6076 0.1406 -78.8850 0.1048 1.0000 0.0000 0.0000 91.2042 1.0000 
-0.6076 0.1406 -78.8850 -0.5409 0.0130 -79.6714 0.1048 1.0000 0.0000 0.0000 92.3940 1.0000 
-0.5409 0.0130 -79.6714 -0.5246 -0.1316 -80.6608 0.1048 1.0000 0.0000 0.0000 93.8935 1.0000 
-0.5246 -0.1316 -80.6608 -0.5230 -0.1438 -80.7256 0.1048 1.0000 0.0000 0.0000 93.9928 1.0000 
-0.5230 -0.1438 -80.7256 -0.5044 -0.4506 -81.5615 0.1048 1.0000 0.0000 0.0000 95.3399 1.0000 
-0.5044 -0.4506 -81.5615 -0.4472 -0.8219 -82.4883 0.1048 1.0000 0.0000 0.0000 96.8647 1.0000 
-0.4472 -0.8219 -82.4883 -0.4420 -0.8523 -82.5615 0.1048 1.0000 0.0000 0.0000 96.9865 1.0000 
-0.4420 -0.8523 -82.5615 -0.6208 -1.0103 -83.5327 0.1048 1.0000 0.0000 0.0000 98.5256 1.0000 
-0.6208 -1.0103 -83.5327 -0.6329 -1.0208 -83.5990 0.1048 1.0000 0.0000 0.0000 98.6312 1.0000 
-0.6329 -1.0208 -83.5990 -0.8295 -1.0156 -84.4583 0.1048 1.0000 0.0000 0.0000 100.0000 1.0000 
0.2017 0.1724 -1.8283 0.9313 -0.4581 -1.5635 0.0496 0.0000 1.0000 0.0000 16.9385 2.0000 
0.9313 -0.4581 -1.5635 1.5744 -0.9911 -1.4193 0.0496 0.0000 1.0000 0.0000 28.8570 2.0000 
0.3072 0.2692 -2.9653 0.1481 1.2507 -2.8589 0.0494 0.0000 1.0000 0.0000 17.7177 3.0000 
0.1481 1.2507 -2.8589 0.0876 2.0813 -2.8714 0.0494 0.0000 1.0000 0.0000 18.7342 3.0000 
0.0876 2.0813 -2.8714 0.1238 3.0762 -2.9653 0.0494 0.0000 1.0000 0.0000 19.9943 3.0000 
0.1238 3.0762 -2.9653 0.1046 3.2364 -2.9697 0.0494 0.0000 1.0000 0.0000 20.2020 3.0000 
0.1046 3.2364 -2.9697 0.0041 4.1484 -3.0046 0.0494 0.0000 1.0000 0.0000 21.4067 3.0000 
0.0041 4.1484 -3.0046 -0.1363 5.1385 -3.0047 0.0494 0.0000 1.0000 0.0000 22.7670 3.0000 
-0.1363 5.1385 -3.0047 -0.1397 5.1600 -3.0049 0.0494 0.0000 1.0000 0.0000 22.7972 3.0000 
-0.1397 5.1600 -3.0049 -0.2906 6.1485 -3.0146 0.0494 0.0000 1.0000 0.0000 24.2129 3.0000 
-0.2906 6.1485 -3.0146 -0.2983 6.2001 -3.0152 0.0494 0.0000 1.0000 0.0000 24.2883 3.0000 
-0.2983 6.2001 -3.0152 -0.4677 7.1691 -3.0326 0.0494 0.0000 1.0000 0.0000 25.7414 3.0000 
-0.4677 7.1691 -3.0326 -0.6590 8.1498 -2.9929 0.0494 0.0000 1.0000 0.0000 27.2819 3.0000 
-0.6590 8.1498 -2.9929 -0.6666 8.1822 -2.9912 0.0494 0.0000 1.0000 0.0000 27.3344 3.0000 
-0.6666 8.1822 -2.9912 -0.8298 9.0615 -2.8990 0.0494 0.0000 1.0000 0.0000 28.7809 3.0000 
-0.8298 9.0615 -2.8990 -1.2255 9.8514 -2.8968 0.0494 0.0000 1.0000 0.0000 30.2622 3.0000 
-1.2255 9.8514 -2.8968 -1.4729 10.7263 -2.9792 0.0494 0.0000 1.0000 0.0000 31.8604 3.0000 
-1.4729 10.7263 -2.9792 -1.8066 11.6688 -2.9593 0.0494 0.0000 1.0000 0.0000 33.6976 3.0000 
-1.8066 11.6688 -2.9593 -1.8541 11.8000 -2.9564 0.0494 0.0000 1.0000 0.0000 33.9619 3.0000 
-1.8541 11.8000 -2.9564 -1.9424 12.7721 -3.0036 0.0494 0.0000 1.0000 0.0000 35.8683 3.0000 
-1.9424 12.7721 -3.0036 -2.0199 13.7685 -3.0377 0.0494 0.0000 1.0000 0.0000 37.9312 3.0000 
-2.0199 13.7685 -3.0377 -2.0266 13.8782 -3.0415 0.0494 0.0000 1.0000 0.0000 38.1655 3.0000 
-2.0266 13.8782 -3.0415 -2.0209 14.8762 -3.1032 0.0494 0.0000 1.0000 0.0000 40.3703 3.0000 
-2.0209 14.8762 -3.1032 -2.0027 15.0364 -3.1162 0.0494 0.0000 1.0000 0.0000 40.7400 3.0000 
-2.0027 15.0364 -3.1162 -2.0185 15.9357 -3.0696 0.0494 0.0000 1.0000 0.0000 42.8727 3.0000 
-2.0185 15.9357 -3.0696 -2.1219 16.9214 -2.9367 0.0494 0.0000 1.0000 0.0000 45.4009 3.0000 
-2.1219 16.9214 -2.9367 -2.1567 17.0653 -2.9167 0.0494 0.0000 1.0000 0.0000 45.7945 3.0000 
-2.1567 17.0653 -2.9167 -2.4984 17.8485 -2.9371 0.0494 0.0000 1.0000 0.0000 48.1342 3.0000 
-2.4984 17.8485 -2.9371 -3.1900 18.5549 -2.9930 0.0494 0.0000 1.0000 0.0000 51.0526 3.0000 
-3.1900 18.5549 -2.9930 -3.8095 19.3234 -2.9662 0.0494 0.0000 1.0000 0.0000 54.2226 3.0000 
-3.8095 19.3234 -2.9662 -4.3557 20.1487 -2.8233 0.0494 0.0000 1.0000 0.0000 57.7496 3.0000 
-4.3557 20.1487 -2.8233 -4.4506 20.2942 -2.7968 0.0494 0.0000 1.0000 0.0000 58.4070 3.0000 
-4.4506 20.2942 -2.7968 -4.9816 21.1358 -2.6979 0.0494 0.0000 1.0000 0.0000 62.4000 3.0000 
-4.9816 21.1358 -2.6979 -5.0001 21.1696 -2.6961 0.0494 0.0000 1.0000 0.0000 62.5634 3.0000 
-5.0001 21.1696 -2.6961 -5.4557 22.0597 -2.6861 0.0494 0.0000 1.0000 0.0000 67.0840 3.0000 
-5.4557 22.0597 -2.6861 -5.5061 22.2023 -2.6830 0.0494 0.0000 1.0000 0.0000 67.8208 3.0000 
-5.5061 22.2023 -2.6830 -5.8258 23.1461 -2.5985 0.0494 0.0000 1.0000 0.0000 73.1178 3.0000 
-5.8258 23.1461 -2.5985 -5.8283 23.1536 -2.5977 0.0494 0.0000 1.0000 0.0000 73.1633 3.0000 
-5.8283 23.1536 -2.5977 -6.2175 24.0730 -2.6546 0.0494 0.0000 1.0000 0.0000 79.3982 3.0000 
-6.2175 24.0730 -2.6546 -6.2367 24.1095 -2.6577 0.0494 0.0000 1.0000 0.0000 79.6815 3.0000 
-6.2367 24.1095 -2.6577 -6.8228 24.9192 -2.6263 0.0494 0.0000 1.0000 0.0000 87.3141 3.0000 
-6.8228 24.9192 -2.6263 -6.8258 24.9233 -2.6261 0.0494 0.0000 1.0000 0.0000 87.3580 3.0000 
-6.8258 24.9233 -2.6261 -7.5848 25.5726 -2.6753 0.0494 0.0000 1.0000 0.0000 97.1030 3.0000 
-7.5848 25.5726 -2.6753 -7.5884 25.5757 -2.6755 0.0494 0.0000 1.0000 0.0000 97.1562 3.0000 
-7.5884 25.5757 -2.6755 -7.7973 25.7005 -2.6801 0.0494 0.0000 1.0000 0.0000 100.0000 3.0000 
0.4347 0.2943 -4.1954 -0.4731 0.2882 -4.6148 0.0519 0.0000 1.0000 0.0000 18.7753 3.0000 
-0.4731 0.2882 -4.6148 -1.2990 0.3158 -4.5074 0.0519 0.0000 1.0000 0.0000 19.6639 3.0000 
-1.2990 0.3158 -4.5074 -2.1589 0.2894 -4.6536 0.0519 0.0000 1.0000 0.0000 20.6228 3.0000 
-2.1589 0.2894 -4.6536 -3.1510 0.3148 -4.5315 0.0519 0.0000 1.0000 0.0000 21.7603 3.0000 
-3.1510 0.3148 -4.5315 -3.1553 0.3150 -4.5311 0.0519 0.0000 1.0000 0.0000 21.7653 3.0000 
-3.1553 0.3150 -4.5311 -4.0550 0.5040 -4.4812 0.0519 0.0000 1.0000 0.0000 22.8515 3.0000 
-4.0550 0.5040 -4.4812 -5.0358 0.6982 -4.4641 0.0519 0.0000 1.0000 0.0000 24.0769 3.0000 
-5.0358 0.6982 -4.4641 -5.2404 0.7093 -4.4664 0.0519 0.0000 1.0000 0.0000 24.3341 3.0000 
-5.2404 0.7093 -4.4664 -6.2131 0.4815 -4.4224 0.0519 0.0000 1.0000 0.0000 25.6218 3.0000 
-6.2131 0.4815 -4.4224 -6.4153 0.4336 -4.4149 0.0519 0.0000 1.0000 0.0000 25.8965 3.0000 
-6.4153 0.4336 -4.4149 -7.3637 0.1168 -4.4298 0.0519 0.0000 1.0000 0.0000 27.2534 3.0000 
-7.3637 0.1168 -4.4298 -7.5886 0.0394 -4.4391 0.0519 0.0000 1.0000 0.0000 27.5855 3.0000 
-7.5886 0.0394 -4.4391 -8.5249 -0.3112 -4.4600 0.0519 0.0000 1.0000 0.0000 29.0215 3.0000 
-8.5249 -0.3112 -4.4600 -8.5819 -0.3329 -4.4615 0.0519 0.0000 1.0000 0.0000 29.1113 3.0000 
-8.5819 -0.3329 -4.4615 -9.3729 -0.6556 -4.6413 0.0519 0.0000 1.0000 0.0000 30.4266 3.0000 
-9.3729 -0.6556 -4.6413 -10.2456 -1.1401 -4.5813 0.0519 0.0000 1.0000 0.0000 32.0063 3.0000 
-10.2456 -1.1401 -4.5813 -10.3495 -1.2057 -4.5976 0.0519 0.0000 1.0000 0.0000 32.2079 3.0000 
-10.3495 -1.2057 -4.5976 -11.1499 -1.6022 -4.4389 0.0519 0.0000 1.0000 0.0000 33.7259 3.0000 
-11.1499 -1.6022 -4.4389 -12.0253 -2.0494 -4.2553 0.0519 0.0000 1.0000 0.0000 35.4914 3.0000 
-12.0253 -2.0494 -4.2553 -12.0352 -2.0544 -4.2537 0.0519 0.0000 1.0000 0.0000 35.5117 3.0000 
-12.0352 -2.0544 -4.2537 -12.9644 -2.4161 -4.3300 0.0519 0.0000 1.0000 0.0000 37.3870 3.0000 
-12.9644 -2.4161 -4.3300 -12.9750 -2.4203 -4.3304 0.0519 0.0000 1.0000 0.0000 37.4090 3.0000 
-12.9750 -2.4203 -4.3304 -13.8045 -2.9747 -4.2629 0.0519 0.0000 1.0000 0.0000 39.4086 3.0000 
-13.8045 -2.9747 -4.2629 -13.9103 -3.0422 -4.2491 0.0519 0.0000 1.0000 0.0000 39.6705 3.0000 
-13.9103 -3.0422 -4.2491 -14.7653 -3.5375 -4.1500 0.0519 0.0000 1.0000 0.0000 41.8141 3.0000 
-14.7653 -3.5375 -4.1500 -15.4843 -4.2323 -4.1353 0.0519 0.0000 1.0000 0.0000 44.1363 3.0000 
-15.4843 -4.2323 -4.1353 -15.4849 -4.2328 -4.1353 0.0519 0.0000 1.0000 0.0000 44.1382 3.0000 
-15.4849 -4.2328 -4.1353 -16.2331 -4.8649 -4.0809 0.0519 0.0000 1.0000 0.0000 46.6021 3.0000 
-16.2331 -4.8649 -4.0809 -16.7648 -5.6366 -4.4297 0.0519 0.0000 1.0000 0.0000 49.3372 3.0000 
-16.7648 -5.6366 -4.4297 -16.7978 -5.6825 -4.4548 0.0519 0.0000 1.0000 0.0000 49.5147 3.0000 
-16.7978 -5.6825 -4.4548 -17.3861 -6.3081 -4.9139 0.0519 0.0000 1.0000 0.0000 52.4544 3.0000 
-17.3861 -6.3081 -4.9139 -17.9538 -6.9903 -5.2922 0.0519 0.0000 1.0000 0.0000 55.6759 3.0000 
-17.9538 -6.9903 -5.2922 -18.4695 -7.7248 -5.3183 0.0519 0.0000 1.0000 0.0000 59.0144 3.0000 
-18.4695 -7.7248 -5.3183 -19.0388 -8.5381 -5.4384 0.0519 0.0000 1.0000 0.0000 63.2208 3.0000 
-19.0388 -8.5381 -5.4384 -19.0661 -8.5766 -5.4424 0.0519 0.0000 1.0000 0.0000 63.4351 3.0000 
-19.0661 -8.5766 -5.4424 -19.5300 -9.4597 -5.5126 0.0519 0.0000 1.0000 0.0000 68.3528 3.0000 
-19.5300 -9.4597 -5.5126 -19.5437 -9.4979 -5.5155 0.0519 0.0000 1.0000 0.0000 68.5709 3.0000 
-19.5437 -9.4979 -5.5155 -19.9096 -10.4278 -5.4780 0.0519 0.0000 1.0000 0.0000 74.4829 3.0000 
-19.9096 -10.4278 -5.4780 -19.9112 -10.4315 -5.4779 0.0519 0.0000 1.0000 0.0000 74.5088 3.0000 
